mod,name,itemid,metadata,aer,alienis,aqua,arbor,auram,bestia,cognitio,corpus,desidia,exanimis,fabrico,fames,gelum,gula,herba,humanus,ignis,infernus,instrumentum,invidia,ira,iter,limus,lucrum,lux,machina,messis,metallum,meto,mortuus,motus,ordo,pannus,perditio,perfodio,permutatio,potentia,praecantatio,sano,sensus,spiritus,superbia,telum,tempestas,tenebrae,terra,tutamen,vacuos,venenum,victus,vinculum,vitium,vitreus,volatus
minecraft,stained_glass,95,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
minecraft,stained_glass,95,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
minecraft,trapdoor,96,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
minecraft,monster_egg,97,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,
minecraft,monster_egg,97,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,
minecraft,monster_egg,97,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,
minecraft,monster_egg,97,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,
minecraft,monster_egg,97,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,
minecraft,monster_egg,97,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,
minecraft,stonebrick,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
minecraft,stonebrick,98,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
minecraft,stonebrick,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
minecraft,stonebrick,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
minecraft,brown_mushroom_block,99,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
minecraft,red_mushroom_block,100,0,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
minecraft,iron_bars,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,melon_block,103,0,,,,,,,,,,,,6,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,vine,106,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,fence_gate,107,0,,,,4,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,brick_stairs,108,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
minecraft,stone_brick_stairs,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
minecraft,mycelium,110,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
minecraft,waterlily,111,0,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,nether_brick,112,0,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
minecraft,nether_brick_fence,113,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
minecraft,nether_brick_stairs,114,0,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
minecraft,enchanting_table,116,0,,,,,,,,,,,4,,,,,,6,,,,,,,6,,,,,,,,,,,,,,8,,,,,,,,6,,,,,,,6,
minecraft,end_portal,119,0,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,end_portal_frame,120,0,,4,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,end_stone,121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
minecraft,dragon_egg,122,0,,8,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,
minecraft,redstone_lamp,123,0,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,,,,,,,,6,,,2,,,,,,,,,,,,,,
minecraft,wooden_slab,126,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,wooden_slab,126,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,wooden_slab,126,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,wooden_slab,126,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,wooden_slab,126,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,wooden_slab,126,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,sandstone_stairs,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
minecraft,emerald_ore,129,0,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,
minecraft,ender_chest,130,0,,2,,,,,,,,,,,,,,,12,,,,,4,,,,,,,,,,,,,,,,,,,,,,,6,12,,4,,,,,,
minecraft,tripwire_hook,131,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,
minecraft,emerald_block,133,0,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,
minecraft,spruce_stairs,134,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,birch_stairs,135,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,jungle_stairs,136,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,beacon,138,0,,6,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,6,,,,,,8,,,,,,,,4,,,,,,,,
minecraft,wooden_button,143,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,anvil,145,0,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,anvil,145,1,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,anvil,145,2,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,trapped_chest,146,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
minecraft,light_weighted_pressure_plate,147,0,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,
minecraft,heavy_weighted_pressure_plate,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,,,,,,,,,,,,1,,,,,,,,,,,,,,
minecraft,daylight_detector,151,0,,,,2,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,2,,,2,,,,,,,,,,,,,4,
minecraft,redstone_block,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,13,,,,,,,,,,,,,,,,,
minecraft,quartz_ore,153,0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
minecraft,hopper,154,0,,,,4,,,,,,,,,,,,,,,,,,,,,,1,,15,,,,,,,,1,,,,,,,,,,,,4,,,,,,
minecraft,quartz_block,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,
minecraft,quartz_block,155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
minecraft,quartz_block,155,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,
minecraft,quartz_stairs,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,
minecraft,activator_rail,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,dropper,158,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,5,,1,1,,,,,,,,,5,,1,,,,,,
minecraft,stained_hardened_clay,159,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,6,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,7,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,8,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,9,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,10,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,11,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,12,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,13,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,14,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,stained_hardened_clay,159,15,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,
minecraft,leaves2,161,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,leaves2,161,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,log2,162,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,log2,162,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,acacia_stairs,163,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,dark_oak_stairs,164,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
appliedenergistics2,tile.BlockCableBus,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,
appliedenergistics2,tile.BlockCraftingUnit,166,0,,,,,,,6,,,,,,,,,,,,,,,,,2,,1,,4,,,,,,,,,2,,,,,,,,,,,,,,,,5,
appliedenergistics2,tile.BlockCraftingUnit,166,1,,,,,,,9,,,,,,,,,,,,,,,,,4,,1,,4,,,,,,,,,2,,,,,,,,,,,,,,,,5,
appliedenergistics2,tile.BlockCraftingMonitor,167,0,,,,,,,6,,,,,,,,,,,,,,,,,2,2,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockCraftingStorage,168,0,,,,,,,6,,,,,,,,,,,,,,,,,2,,1,,4,,,,,,,,,2,,,,,,,,,,,,,,,,5,
appliedenergistics2,tile.BlockCraftingStorage,168,1,,,,,,,6,,,,,,,,,,,,,,,,,2,,,,4,,,,,,2,,,2,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockCraftingStorage,168,2,,,,,,,9,,,,,,,,,,,,,,,,,4,2,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockCraftingStorage,168,3,,,,,,,9,,,,,,,,,,,,,,,,,4,2,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockMolecularAssembler,169,0,,,,,,,3,,,,4,,,,,,,,,,,,,,,3,,4,,,,,,,,,12,,,,,,,,,,,,,,,,7,
minecraft,hay_block,170,0,,,,,,,,,,,,6,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,carpet,171,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
minecraft,hardened_clay,172,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
minecraft,coal_block,173,0,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,
minecraft,packed_ice,174,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
minecraft,double_plant,175,0,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,double_plant,175,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,double_plant,175,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,double_plant,175,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,double_plant,175,4,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minecraft,double_plant,175,5,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
appliedenergistics2,tile.OreQuartz,176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,
appliedenergistics2,tile.OreQuartzCharged,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,2,
appliedenergistics2,tile.BlockQuartz,179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockFluix,180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockSkyStone,181,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
appliedenergistics2,tile.BlockSkyStone,181,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
appliedenergistics2,tile.BlockSkyStone,181,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
appliedenergistics2,tile.BlockSkyStone,181,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
appliedenergistics2,tile.BlockSkyCompass,182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockQuartzGlass,183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockQuartzLamp,184,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockQuartzPillar,185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockQuartzChiseled,186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockQuartzTorch,187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockLightDetector,188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,1,
appliedenergistics2,tile.BlockCharger,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,6,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockQuartzGrowthAccelerator,190,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,,6,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockInscriber,191,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,,,,,,6,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockWireless,192,0,,4,,,,,6,,,,,,,,,,,,,,,4,,,,,,4,,,,,,,,,6,,,,,,,,,,,,,,,,5,
appliedenergistics2,tile.BlockTinyTNT,193,0,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockQuantumRing,194,0,,,,,,,9,,,,,,,,,,,,,,,,,4,,,,4,,,,,,2,,,6,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockQuantumLinkChamber,195,0,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,2,,,6,2,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockSpatialPylon,196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockSpatialIOPort,197,0,,,,,,,9,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,4,,,,,,,,,,,,4,,,,,4,
appliedenergistics2,tile.BlockController,198,0,,2,,,,,18,,,,,,,,,,,,,,,,,4,,4,,,,,,,,,,,6,,,,,,,,,,,,,,,,5,
appliedenergistics2,tile.BlockDrive,199,0,,,,,,,9,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,,2,,,,,,,,,,,4,,,,,4,
appliedenergistics2,tile.BlockChest,200,0,,,,,,,3,,,,,,,,,,,,,,,,,,2,,,4,,,,,,,,,6,,,,,,,,,,,4,,,,,6,
appliedenergistics2,tile.BlockInterface,201,0,,,,,,,3,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,6,6,,,,,,,,,,,,,,,,2,
appliedenergistics2,tile.BlockCellWorkbench,202,0,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,4,,,,,6,,,,,,,,,,,,,,,4,,,,,5,
appliedenergistics2,tile.BlockIOPort,203,0,,,,,,,9,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,4,,,,,,,,,,,,4,,,,,4,
appliedenergistics2,tile.BlockCondenser,204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,,6,,,,,,,,,,,10,,,,,2,
appliedenergistics2,tile.BlockEnergyAcceptor,205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,,6,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockEnergyCell,206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6,,,,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockDenseEnergyCell,207,0,,,,,,,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,6,,,1,,,,,,,,,,,,,6,
appliedenergistics2,tile.BlockSecurity,209,0,,,,,,,9,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,,6,,,,,,,,,,,4,,,,,6,
Thaumcraft,blockCustomOre,215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,1,,,1,,,,,
Thaumcraft,blockCustomOre,215,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,
Thaumcraft,blockCustomOre,215,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,
Thaumcraft,blockCustomOre,215,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,
Thaumcraft,blockCustomOre,215,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2,
Thaumcraft,blockCustomOre,215,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,2,
Thaumcraft,blockCustomOre,215,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,2,
Thaumcraft,blockCustomOre,215,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,2,
Thaumcraft,blockMagicalLog,216,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
Thaumcraft,blockMagicalLog,216,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,
Thaumcraft,blockMagicalLeaves,217,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thaumcraft,blockMagicalLeaves,217,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thaumcraft,blockCustomPlant,218,0,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
Thaumcraft,blockCustomPlant,218,1,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
Thaumcraft,blockCustomPlant,218,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,
Thaumcraft,blockCustomPlant,218,3,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Thaumcraft,blockCustomPlant,218,4,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,2,,6,4,,,,,,,,,,,,,2,,
Thaumcraft,blockCustomPlant,218,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,
Thaumcraft,blockTaint,219,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
Thaumcraft,blockTaint,219,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,
Thaumcraft,blockTaint,219,2,,,,,,,,13,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thaumcraft,blockTaintFibres,220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,
Thaumcraft,blockTaintFibres,220,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Thaumcraft,blockTaintFibres,220,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Thaumcraft,blockTaintFibres,220,3,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
Thaumcraft,blockCosmeticOpaque,221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,
